Período;ARS;Nº Consultas nos CSP;Nº Consultas CSP (Não Programadas);Nº Consultas CSP (Programadas);Nº Consultas Med CSP (Não Programadas e >= 65)
2020-10-08;ARS Lisboa e Vale do Tejo;42863.0;24068.0;18795.0;8695.0
2020-10-10;ARS Centro;1466.0;1335.0;131.0;385.0
2020-10-12;ARS Lisboa e Vale do Tejo;51975.0;30086.0;21889.0;10884.0
2020-10-12;ARS Algarve;6175.0;3393.0;2782.0;1251.0
2020-10-13;ARS Norte;73143.0;47161.0;25982.0;16325.0
2020-10-13;ARS Lisboa e Vale do Tejo;48100.0;26751.0;21349.0;9950.0
2020-10-13;ARS Alentejo;8874.0;5025.0;3849.0;2195.0
2020-10-14;ARS Lisboa e Vale do Tejo;46684.0;25708.0;20976.0;9208.0
2020-10-15;ARS Norte;65672.0;41363.0;24309.0;14046.0
2020-10-16;ARS Norte;59296.0;38666.0;20630.0;12551.0
2020-10-16;ARS Algarve;5067.0;2854.0;2213.0;1048.0
2020-10-17;ARS Alentejo;964.0;810.0;154.0;232.0
2020-10-18;ARS Norte;3734.0;3543.0;191.0;573.0
2020-10-18;ARS Algarve;434.0;350.0;84.0;34.0
2020-10-19;ARS Norte;80723.0;52920.0;27803.0;17870.0
2020-10-19;ARS Alentejo;8787.0;5454.0;3333.0;2148.0
2020-10-20;ARS Norte;76868.0;50123.0;26745.0;17308.0
2020-10-20;ARS Alentejo;8333.0;4938.0;3395.0;1941.0
2020-10-20;ARS Algarve;6098.0;3142.0;2956.0;1218.0
2020-10-21;ARS Algarve;5547.0;2885.0;2662.0;1211.0
2020-10-22;ARS Centro;25464.0;15854.0;9610.0;6610.0
2020-10-23;ARS Norte;62532.0;40471.0;22061.0;13381.0
2020-10-23;ARS Lisboa e Vale do Tejo;39288.0;22040.0;17248.0;7785.0
2020-10-24;ARS Centro;1363.0;1141.0;222.0;311.0
2020-10-25;ARS Algarve;437.0;286.0;151.0;40.0
2020-10-26;ARS Norte;83165.0;54322.0;28843.0;18068.0
2020-10-28;ARS Centro;27117.0;16287.0;10830.0;6545.0
2020-10-29;ARS Norte;66079.0;41017.0;25062.0;13479.0
2020-10-29;ARS Algarve;5454.0;2917.0;2537.0;1134.0
2020-10-30;ARS Algarve;4862.0;2689.0;2173.0;1000.0
2020-10-31;ARS Algarve;615.0;488.0;127.0;85.0
2020-11-01;ARS Alentejo;1128.0;923.0;205.0;200.0
2020-11-02;ARS Lisboa e Vale do Tejo;49112.0;27928.0;21184.0;9201.0
2020-11-03;ARS Algarve;6060.0;3218.0;2842.0;1192.0
2020-11-04;ARS Algarve;5481.0;2858.0;2623.0;1061.0
2020-11-06;ARS Centro;23090.0;13796.0;9294.0;5200.0
2020-11-06;ARS Algarve;5034.0;2637.0;2397.0;964.0
2020-11-07;ARS Lisboa e Vale do Tejo;2625.0;2391.0;234.0;402.0
2020-11-08;ARS Lisboa e Vale do Tejo;1959.0;1813.0;146.0;223.0
2020-11-08;ARS Algarve;605.0;549.0;56.0;75.0
2020-11-13;ARS Alentejo;6576.0;3912.0;2664.0;1475.0
2020-11-14;ARS Centro;1814.0;1598.0;216.0;350.0
2020-11-15;ARS Lisboa e Vale do Tejo;2609.0;2387.0;222.0;337.0
2020-11-17;ARS Norte;75792.0;46473.0;29319.0;15570.0
2020-11-19;ARS Norte;69275.0;40790.0;28485.0;13397.0
2020-11-21;ARS Norte;7250.0;6557.0;693.0;1140.0
2020-11-21;ARS Lisboa e Vale do Tejo;2937.0;2744.0;193.0;477.0
2020-11-21;ARS Algarve;751.0;664.0;87.0;105.0
2020-11-23;ARS Norte;84271.0;50329.0;33942.0;16242.0
2020-11-24;ARS Alentejo;8279.0;4876.0;3403.0;1998.0
2020-11-25;ARS Norte;69498.0;41413.0;28085.0;13396.0
2020-11-25;ARS Alentejo;8046.0;4840.0;3206.0;2040.0
2020-11-26;ARS Algarve;5580.0;2876.0;2704.0;1057.0
2020-11-27;ARS Lisboa e Vale do Tejo;37824.0;18640.0;19184.0;6237.0
2020-11-27;ARS Alentejo;7022.0;4241.0;2781.0;1581.0
2020-11-29;ARS Centro;1612.0;1348.0;264.0;418.0
2020-11-30;ARS Centro;24725.0;14178.0;10547.0;5498.0
2020-12-03;ARS Algarve;5324.0;2757.0;2567.0;1146.0
2020-12-05;ARS Norte;5387.0;4883.0;504.0;1149.0
2020-12-07;ARS Centro;23850.0;13615.0;10235.0;5472.0
2020-12-07;ARS Alentejo;7581.0;4940.0;2641.0;1998.0
2020-12-09;ARS Centro;28706.0;16932.0;11774.0;7009.0
2020-12-09;ARS Alentejo;8690.0;5395.0;3295.0;2353.0
2020-12-09;ARS Algarve;5827.0;3050.0;2777.0;1283.0
2020-12-10;ARS Centro;26294.0;14748.0;11546.0;6337.0
2020-12-10;ARS Lisboa e Vale do Tejo;43105.0;21290.0;21815.0;8227.0
2020-12-11;ARS Algarve;4486.0;2502.0;1984.0;1003.0
2020-12-13;ARS Norte;3443.0;2961.0;482.0;604.0
2020-12-13;ARS Algarve;436.0;374.0;62.0;45.0
2020-12-14;ARS Algarve;5672.0;3003.0;2669.0;1204.0
2020-12-15;ARS Lisboa e Vale do Tejo;45244.0;22510.0;22734.0;8823.0
2020-12-15;ARS Alentejo;8798.0;5209.0;3589.0;2337.0
2020-12-16;ARS Centro;26621.0;14760.0;11861.0;6360.0
2020-12-16;ARS Alentejo;8619.0;5272.0;3347.0;2140.0
2020-12-17;ARS Lisboa e Vale do Tejo;41443.0;20361.0;21082.0;7806.0
2020-12-18;ARS Lisboa e Vale do Tejo;36509.0;18083.0;18426.0;6634.0
2020-12-19;ARS Lisboa e Vale do Tejo;2326.0;2084.0;242.0;472.0
2020-12-21;ARS Norte;67074.0;40533.0;26541.0;14829.0
2020-12-21;ARS Centro;27415.0;15672.0;11743.0;6345.0
2020-12-24;ARS Centro;5820.0;3366.0;2454.0;1176.0
2020-12-25;ARS Lisboa e Vale do Tejo;807.0;733.0;74.0;189.0
2020-12-25;ARS Alentejo;690.0;562.0;128.0;130.0
2020-12-27;ARS Centro;1345.0;1122.0;223.0;360.0
2020-12-28;ARS Alentejo;7664.0;5292.0;2372.0;2072.0
2020-12-30;ARS Lisboa e Vale do Tejo;34007.0;17683.0;16324.0;6304.0
2020-12-30;ARS Algarve;4015.0;2419.0;1596.0;935.0
2021-01-01;ARS Norte;1948.0;1695.0;253.0;458.0
2021-01-02;ARS Norte;4399.0;4007.0;392.0;1046.0
2021-01-02;ARS Centro;2148.0;1748.0;400.0;496.0
2021-01-02;ARS Algarve;774.0;645.0;129.0;109.0
2021-01-03;ARS Centro;1405.0;1135.0;270.0;311.0
2021-01-04;ARS Norte;78530.0;48700.0;29830.0;17673.0
2021-01-04;ARS Algarve;5414.0;3018.0;2396.0;1081.0
2021-01-05;ARS Norte;68854.0;41509.0;27345.0;15335.0
2021-01-05;ARS Lisboa e Vale do Tejo;46949.0;23512.0;23437.0;8490.0
2021-01-06;ARS Centro;28005.0;15726.0;12279.0;6270.0
2021-01-06;ARS Algarve;5638.0;3191.0;2447.0;1137.0
2021-01-07;ARS Algarve;5751.0;3152.0;2599.0;1078.0
2021-01-08;ARS Norte;58886.0;34079.0;24807.0;12186.0
2021-01-09;ARS Algarve;1239.0;1034.0;205.0;141.0
2021-01-10;ARS Centro;2219.0;1720.0;499.0;416.0
2021-01-13;ARS Algarve;6600.0;3747.0;2853.0;1280.0
2021-01-14;ARS Alentejo;8722.0;5532.0;3190.0;2121.0
2021-01-15;ARS Lisboa e Vale do Tejo;45928.0;23207.0;22721.0;6959.0
2021-01-15;ARS Alentejo;7977.0;4845.0;3132.0;1876.0
2021-01-15;ARS Algarve;5744.0;3274.0;2470.0;967.0
2021-01-17;ARS Norte;6702.0;6140.0;562.0;1074.0
2021-01-17;ARS Lisboa e Vale do Tejo;4908.0;4717.0;191.0;794.0
2021-01-19;ARS Norte;73470.0;41945.0;31525.0;14086.0
2021-01-19;ARS Centro;32095.0;18153.0;13942.0;6675.0
2021-01-22;ARS Alentejo;8726.0;5367.0;3359.0;2124.0
2021-01-23;ARS Algarve;1677.0;1431.0;246.0;217.0
2021-01-24;ARS Norte;6947.0;6241.0;706.0;1015.0
2021-01-24;ARS Alentejo;1660.0;1333.0;327.0;329.0
2021-01-24;ARS Algarve;1362.0;1249.0;113.0;174.0
2021-01-26;ARS Lisboa e Vale do Tejo;54072.0;27735.0;26337.0;8636.0
2021-01-27;ARS Centro;28904.0;16131.0;12773.0;6235.0
2021-01-28;ARS Centro;28816.0;15959.0;12857.0;6082.0
2021-01-29;ARS Alentejo;8130.0;5062.0;3068.0;1924.0
2021-01-31;ARS Centro;2346.0;1590.0;756.0;386.0
2021-01-31;ARS Alentejo;1423.0;1124.0;299.0;316.0
2021-02-04;ARS Norte;62225.0;34411.0;27814.0;13149.0
2021-02-04;ARS Lisboa e Vale do Tejo;45535.0;22672.0;22863.0;8229.0
2021-02-04;ARS Algarve;5701.0;3045.0;2656.0;1088.0
2021-02-05;ARS Norte;57023.0;31514.0;25509.0;11697.0
2021-02-08;ARS Norte;73734.0;41107.0;32627.0;15509.0
2021-02-08;ARS Centro;31016.0;16619.0;14397.0;6964.0
2021-02-08;ARS Alentejo;8982.0;5764.0;3218.0;2476.0
2021-02-08;ARS Algarve;5922.0;3251.0;2671.0;1250.0
2021-02-09;ARS Centro;27357.0;15104.0;12253.0;6565.0
2021-02-09;ARS Algarve;5912.0;3180.0;2732.0;1323.0
2021-02-10;ARS Norte;59759.0;32828.0;26931.0;13130.0
2021-02-17;ARS Alentejo;7661.0;4432.0;3229.0;2028.0
2021-02-18;ARS Norte;57995.0;31290.0;26705.0;12594.0
2021-02-18;ARS Lisboa e Vale do Tejo;39602.0;18132.0;21470.0;7302.0
2021-02-19;ARS Norte;50843.0;27174.0;23669.0;10514.0
2021-02-19;ARS Alentejo;6194.0;3610.0;2584.0;1628.0
2021-02-24;ARS Norte;57618.0;30987.0;26631.0;12511.0
2021-02-24;ARS Alentejo;7576.0;4420.0;3156.0;1984.0
2021-02-24;ARS Algarve;5317.0;2585.0;2732.0;1199.0
2021-03-01;ARS Alentejo;8252.0;5102.0;3150.0;2271.0
2021-03-02;ARS Centro;25666.0;13768.0;11898.0;6196.0
2021-03-02;ARS Alentejo;7891.0;4578.0;3313.0;2058.0
2021-03-03;ARS Centro;23438.0;12325.0;11113.0;5513.0
2021-03-04;ARS Norte;56421.0;29287.0;27134.0;11799.0
2021-03-04;ARS Centro;23284.0;12651.0;10633.0;5872.0
2021-03-05;ARS Alentejo;6003.0;3414.0;2589.0;1511.0
2021-03-06;ARS Algarve;594.0;512.0;82.0;126.0
2021-03-07;ARS Centro;946.0;759.0;187.0;230.0
2021-03-09;ARS Algarve;5427.0;2615.0;2812.0;1162.0
2021-03-10;ARS Lisboa e Vale do Tejo;37979.0;16943.0;21036.0;7212.0
2021-03-11;ARS Algarve;5222.0;2469.0;2753.0;1089.0
2021-03-12;ARS Norte;50052.0;25920.0;24132.0;10386.0
2021-03-13;ARS Alentejo;791.0;702.0;89.0;269.0
2021-03-13;ARS Algarve;545.0;512.0;33.0;291.0
2021-03-14;ARS Alentejo;622.0;509.0;113.0;163.0
2021-03-16;ARS Norte;61688.0;32083.0;29605.0;12866.0
2021-03-17;ARS Centro;24166.0;12569.0;11597.0;5851.0
2021-03-17;ARS Lisboa e Vale do Tejo;37849.0;16267.0;21582.0;6664.0
2021-03-18;ARS Centro;23601.0;12307.0;11294.0;5532.0
2021-03-20;ARS Alentejo;693.0;610.0;83.0;224.0
2021-03-22;ARS Alentejo;8034.0;4771.0;3263.0;2236.0
2021-03-22;ARS Algarve;5615.0;2663.0;2952.0;1155.0
2021-03-23;ARS Centro;25829.0;13111.0;12718.0;5795.0
2021-03-23;ARS Lisboa e Vale do Tejo;40715.0;17800.0;22915.0;7596.0
2021-03-23;ARS Alentejo;8490.0;4786.0;3704.0;2193.0
2021-03-24;ARS Norte;57649.0;29433.0;28216.0;11894.0
2021-03-26;ARS Algarve;4640.0;2339.0;2301.0;1029.0
2021-03-27;ARS Norte;1899.0;1727.0;172.0;610.0
2021-03-27;ARS Alentejo;821.0;692.0;129.0;286.0
2021-03-28;ARS Norte;1365.0;1242.0;123.0;310.0
2021-03-28;ARS Lisboa e Vale do Tejo;846.0;834.0;12.0;200.0
2021-03-30;ARS Norte;58031.0;30448.0;27583.0;12143.0
2021-04-02;ARS Alentejo;639.0;550.0;89.0;186.0
2021-04-02;ARS Algarve;470.0;431.0;39.0;269.0
2021-04-03;ARS Centro;1386.0;1139.0;247.0;497.0
2021-04-04;ARS Lisboa e Vale do Tejo;612.0;584.0;28.0;116.0
2021-04-05;ARS Alentejo;6635.0;3912.0;2723.0;1740.0
2021-04-06;ARS Centro;25803.0;13401.0;12402.0;5920.0
2021-04-07;ARS Centro;24132.0;12644.0;11488.0;5652.0
2021-04-09;ARS Centro;20259.0;11051.0;9208.0;4978.0
2021-04-09;ARS Algarve;4814.0;2434.0;2380.0;1207.0
2021-04-10;ARS Norte;2092.0;1922.0;170.0;524.0
2021-04-11;ARS Norte;1658.0;1576.0;82.0;353.0
2021-04-11;ARS Alentejo;592.0;503.0;89.0;163.0
2021-04-14;ARS Alentejo;7928.0;4237.0;3691.0;2035.0
2021-04-17;ARS Alentejo;856.0;642.0;214.0;220.0
2021-04-19;ARS Lisboa e Vale do Tejo;43681.0;20106.0;23575.0;7748.0
2021-04-20;ARS Lisboa e Vale do Tejo;40806.0;18262.0;22544.0;6986.0
2021-04-20;ARS Alentejo;7559.0;4067.0;3492.0;1865.0
2021-04-23;ARS Algarve;4371.0;2222.0;2149.0;1016.0
2021-04-24;ARS Lisboa e Vale do Tejo;1646.0;1585.0;61.0;372.0
2021-04-25;ARS Centro;1037.0;895.0;142.0;274.0
2021-04-25;ARS Lisboa e Vale do Tejo;926.0;892.0;34.0;191.0
2021-04-26;ARS Lisboa e Vale do Tejo;45975.0;21231.0;24744.0;7947.0
2021-04-28;ARS Alentejo;7712.0;4170.0;3542.0;1850.0
2021-05-01;ARS Lisboa e Vale do Tejo;1504.0;1498.0;6.0;311.0
2021-05-05;ARS Algarve;5495.0;2504.0;2991.0;984.0
2021-05-07;ARS Algarve;4674.0;2158.0;2516.0;928.0
2021-05-09;ARS Lisboa e Vale do Tejo;991.0;961.0;30.0;168.0
2021-05-10;ARS Algarve;5822.0;2653.0;3169.0;1038.0
2021-05-11;ARS Centro;26557.0;13923.0;12634.0;6031.0
2021-05-12;ARS Norte;61174.0;30255.0;30919.0;11244.0
2021-05-13;ARS Algarve;4381.0;1888.0;2493.0;768.0
2021-05-14;ARS Lisboa e Vale do Tejo;34090.0;14422.0;19668.0;5415.0
2021-05-15;ARS Lisboa e Vale do Tejo;1674.0;1624.0;50.0;386.0
2021-05-18;ARS Norte;65556.0;32796.0;32760.0;11908.0
2021-05-18;ARS Centro;27059.0;13713.0;13346.0;5898.0
2021-05-18;ARS Lisboa e Vale do Tejo;44176.0;18821.0;25355.0;7272.0
2021-05-18;ARS Alentejo;8534.0;4765.0;3769.0;2059.0
2021-05-19;ARS Lisboa e Vale do Tejo;40620.0;17395.0;23225.0;6580.0
2021-05-21;ARS Norte;50739.0;25407.0;25332.0;9263.0
2021-05-24;ARS Alentejo;8621.0;4887.0;3734.0;2046.0
2021-05-25;ARS Lisboa e Vale do Tejo;43001.0;18382.0;24619.0;6891.0
2021-05-29;ARS Norte;2457.0;2121.0;336.0;486.0
2021-05-30;ARS Norte;2043.0;1876.0;167.0;440.0
2021-05-30;ARS Centro;1163.0;974.0;189.0;303.0
2021-05-30;ARS Lisboa e Vale do Tejo;1248.0;1215.0;33.0;227.0
2021-05-30;ARS Alentejo;747.0;626.0;121.0;186.0
2021-06-02;ARS Centro;24043.0;12282.0;11761.0;5111.0
2021-06-03;ARS Norte;2482.0;2066.0;416.0;486.0
2021-06-03;ARS Centro;1736.0;1499.0;237.0;447.0
2021-06-06;ARS Centro;1260.0;1137.0;123.0;313.0
2021-06-13;ARS Centro;1174.0;1095.0;79.0;308.0
2016-11-03;ARS Lisboa e Vale do Tejo;28591.0;11997.0;16594.0;4933.0
2016-11-03;ARS Alentejo;8319.0;4798.0;3521.0;2275.0
2016-11-07;ARS Centro;27200.0;15961.0;11239.0;6915.0
2016-11-07;ARS Algarve;4874.0;2553.0;2321.0;1116.0
2016-11-10;ARS Lisboa e Vale do Tejo;28516.0;11530.0;16986.0;4694.0
2016-11-11;ARS Centro;17940.0;10546.0;7394.0;4508.0
2016-11-11;ARS Algarve;3726.0;1934.0;1792.0;762.0
2016-11-12;ARS Centro;1925.0;1819.0;106.0;512.0
2016-11-13;ARS Algarve;272.0;233.0;39.0;46.0
2016-11-14;ARS Centro;27177.0;15361.0;11816.0;6501.0
2016-11-15;ARS Algarve;5313.0;2717.0;2596.0;1172.0
2016-11-16;ARS Lisboa e Vale do Tejo;31094.0;12462.0;18632.0;5086.0
2016-11-17;ARS Centro;24135.0;12872.0;11263.0;5472.0
2016-11-19;ARS Centro;1975.0;1873.0;102.0;534.0
2016-11-19;ARS Alentejo;978.0;901.0;77.0;259.0
2016-11-20;ARS Algarve;268.0;177.0;91.0;41.0
2016-11-21;ARS Norte;63743.0;34291.0;29452.0;12555.0
2016-11-21;ARS Centro;26196.0;14850.0;11346.0;6232.0
2016-11-21;ARS Alentejo;8673.0;4908.0;3765.0;2038.0
2016-11-22;ARS Alentejo;8745.0;4592.0;4153.0;2040.0
2016-11-22;ARS Algarve;5164.0;2507.0;2657.0;1044.0
2016-11-23;ARS Lisboa e Vale do Tejo;29344.0;11861.0;17483.0;4670.0
2016-11-24;ARS Algarve;4266.0;2114.0;2152.0;921.0
2016-11-26;ARS Norte;2745.0;2606.0;139.0;429.0
2016-11-27;ARS Norte;2487.0;2487.0;0.0;345.0
2016-11-28;ARS Centro;26612.0;15237.0;11375.0;6471.0
2016-11-29;ARS Centro;24970.0;13964.0;11006.0;5955.0
2016-12-01;ARS Alentejo;1099.0;1035.0;64.0;303.0
2016-12-02;ARS Centro;16940.0;10832.0;6108.0;4295.0
2016-12-02;ARS Algarve;3946.0;2337.0;1609.0;935.0
2016-12-03;ARS Alentejo;1062.0;976.0;86.0;273.0
2016-12-04;ARS Lisboa e Vale do Tejo;1814.0;1814.0;0.0;323.0
2016-12-05;ARS Alentejo;9141.0;5581.0;3560.0;2446.0
2016-12-06;ARS Norte;54830.0;30381.0;24449.0;11341.0
2016-12-06;ARS Lisboa e Vale do Tejo;32315.0;14165.0;18150.0;5585.0
2016-12-07;ARS Norte;49692.0;26660.0;23032.0;9875.0
2016-12-07;ARS Alentejo;8040.0;4759.0;3281.0;2181.0
2016-12-08;ARS Lisboa e Vale do Tejo;1677.0;1660.0;17.0;321.0
2016-12-10;ARS Lisboa e Vale do Tejo;2967.0;2938.0;29.0;674.0
2016-12-13;ARS Centro;26343.0;15169.0;11174.0;6605.0
2016-12-14;ARS Centro;24491.0;14005.0;10486.0;6131.0
2016-12-16;ARS Algarve;4305.0;2180.0;2125.0;906.0
2016-12-18;ARS Alentejo;1049.0;1011.0;38.0;310.0
2016-12-19;ARS Norte;60500.0;33705.0;26795.0;12175.0
2016-12-19;ARS Centro;25871.0;15442.0;10429.0;6390.0
2016-12-19;ARS Lisboa e Vale do Tejo;34668.0;15408.0;19260.0;6089.0
2016-12-21;ARS Lisboa e Vale do Tejo;28839.0;12108.0;16731.0;4512.0
2016-12-21;ARS Algarve;4206.0;2196.0;2010.0;900.0
2016-12-23;ARS Lisboa e Vale do Tejo;19126.0;8484.0;10642.0;2929.0
2016-12-23;ARS Alentejo;4558.0;2654.0;1904.0;1062.0
2016-12-24;ARS Norte;2669.0;2572.0;97.0;530.0
2016-12-24;ARS Centro;2166.0;2088.0;78.0;595.0
2016-12-25;ARS Lisboa e Vale do Tejo;1024.0;1024.0;0.0;252.0
2016-12-27;ARS Centro;21934.0;14163.0;7771.0;5665.0
2016-12-28;ARS Lisboa e Vale do Tejo;27082.0;12599.0;14483.0;4697.0
2016-12-29;ARS Lisboa e Vale do Tejo;25655.0;11574.0;14081.0;4213.0
2016-12-29;ARS Alentejo;6494.0;3917.0;2577.0;1798.0
2016-12-29;ARS Algarve;3396.0;1881.0;1515.0;727.0
2016-12-31;ARS Centro;2382.0;2301.0;81.0;774.0
2017-01-02;ARS Lisboa e Vale do Tejo;27839.0;13500.0;14339.0;4998.0
2017-01-03;ARS Norte;59378.0;33650.0;25728.0;11985.0
2017-01-03;ARS Alentejo;8806.0;5102.0;3704.0;2210.0
2017-01-04;ARS Alentejo;8251.0;4828.0;3423.0;2197.0
2017-01-04;ARS Algarve;4465.0;2477.0;1988.0;1047.0
2017-01-05;ARS Norte;54727.0;29630.0;25097.0;10481.0
2017-01-07;ARS Lisboa e Vale do Tejo;2593.0;2570.0;23.0;706.0
2017-01-08;ARS Norte;3136.0;3136.0;0.0;605.0
2017-01-08;ARS Algarve;351.0;274.0;77.0;63.0
2017-01-10;ARS Lisboa e Vale do Tejo;33105.0;14455.0;18650.0;5714.0
2017-01-12;ARS Lisboa e Vale do Tejo;30371.0;12996.0;17375.0;5125.0
2017-01-14;ARS Norte;3251.0;3123.0;128.0;683.0
2017-01-17;ARS Alentejo;9301.0;5071.0;4230.0;2367.0
2017-01-18;ARS Norte;51899.0;26995.0;24904.0;9537.0
2017-01-19;ARS Norte;46182.0;23807.0;22375.0;8264.0
2017-01-21;ARS Centro;2398.0;2319.0;79.0;709.0
2017-01-21;ARS Algarve;438.0;371.0;67.0;85.0
2017-01-24;ARS Norte;60120.0;31373.0;28747.0;11351.0
2017-01-26;ARS Norte;50146.0;24703.0;25443.0;8355.0
2017-01-26;ARS Lisboa e Vale do Tejo;28620.0;11492.0;17128.0;4102.0
2017-01-26;ARS Alentejo;7771.0;3935.0;3836.0;1707.0
2017-01-28;ARS Lisboa e Vale do Tejo;2422.0;2394.0;28.0;618.0
2017-01-30;ARS Algarve;5224.0;2762.0;2462.0;1150.0
2017-01-31;ARS Norte;58311.0;30079.0;28232.0;10669.0
2017-01-31;ARS Lisboa e Vale do Tejo;31971.0;12789.0;19182.0;4817.0
2017-02-01;ARS Algarve;4325.0;2204.0;2121.0;903.0
2017-02-02;ARS Norte;50024.0;24791.0;25233.0;8411.0
2017-02-03;ARS Alentejo;6283.0;3365.0;2918.0;1392.0
2017-02-04;ARS Norte;2879.0;2772.0;107.0;503.0
2017-02-06;ARS Lisboa e Vale do Tejo;35493.0;15411.0;20082.0;5936.0
2017-02-08;ARS Norte;54101.0;27355.0;26746.0;9806.0
2017-02-08;ARS Centro;23592.0;12881.0;10711.0;5547.0
2017-02-09;ARS Lisboa e Vale do Tejo;29746.0;11598.0;18148.0;4448.0
2017-02-10;ARS Alentejo;6133.0;3361.0;2772.0;1454.0
2017-02-11;ARS Lisboa e Vale do Tejo;2067.0;2041.0;26.0;487.0
2017-02-11;ARS Algarve;351.0;351.0;0.0;92.0
2017-02-12;ARS Norte;2468.0;2468.0;0.0;409.0
2017-02-12;ARS Centro;1807.0;1807.0;0.0;479.0
2017-02-14;ARS Alentejo;8893.0;4477.0;4416.0;2003.0
2017-02-14;ARS Algarve;4903.0;2417.0;2486.0;1066.0
2017-02-16;ARS Lisboa e Vale do Tejo;25895.0;10406.0;15489.0;3933.0
2017-02-17;ARS Lisboa e Vale do Tejo;22542.0;9698.0;12844.0;3708.0
2017-02-18;ARS Norte;2810.0;2680.0;130.0;503.0
2017-02-18;ARS Alentejo;884.0;823.0;61.0;248.0
2017-02-19;ARS Centro;1865.0;1865.0;0.0;476.0
2017-02-19;ARS Alentejo;758.0;721.0;37.0;204.0
2017-02-22;ARS Lisboa e Vale do Tejo;31389.0;12461.0;18928.0;4974.0
2017-02-24;ARS Norte;42746.0;21920.0;20826.0;7650.0
2017-02-25;ARS Centro;2240.0;2116.0;124.0;570.0
2017-02-25;ARS Alentejo;852.0;794.0;58.0;251.0
2017-02-26;ARS Algarve;294.0;294.0;0.0;59.0
2017-02-27;ARS Lisboa e Vale do Tejo;28914.0;12377.0;16537.0;4719.0
2017-02-28;ARS Norte;2147.0;2072.0;75.0;379.0
2017-02-28;ARS Lisboa e Vale do Tejo;1038.0;1038.0;0.0;196.0
2017-03-01;ARS Lisboa e Vale do Tejo;31466.0;13832.0;17634.0;5457.0
2017-03-02;ARS Lisboa e Vale do Tejo;31161.0;13136.0;18025.0;5289.0
2017-03-02;ARS Algarve;4792.0;2379.0;2413.0;1056.0
2017-03-03;ARS Norte;44249.0;23508.0;20741.0;7909.0
2017-03-04;ARS Centro;2118.0;2022.0;96.0;551.0
2017-03-06;ARS Norte;64695.0;35299.0;29396.0;12703.0
2017-03-07;ARS Algarve;5320.0;2689.0;2631.0;1179.0
2017-03-08;ARS Centro;23443.0;12632.0;10811.0;5297.0
2017-03-08;ARS Alentejo;8125.0;4193.0;3932.0;1924.0
2017-03-10;ARS Lisboa e Vale do Tejo;24850.0;10308.0;14542.0;4048.0
2017-03-12;ARS Algarve;302.0;300.0;2.0;72.0
2017-03-13;ARS Norte;62950.0;33695.0;29255.0;12444.0
2017-03-15;ARS Centro;23622.0;12748.0;10874.0;5439.0
2017-03-15;ARS Algarve;4279.0;2057.0;2222.0;907.0
2017-03-17;ARS Lisboa e Vale do Tejo;24721.0;10297.0;14424.0;4075.0
2017-03-17;ARS Alentejo;5918.0;3206.0;2712.0;1414.0
2017-03-18;ARS Norte;2757.0;2616.0;141.0;521.0
2017-03-18;ARS Lisboa e Vale do Tejo;2134.0;2102.0;32.0;482.0
2017-03-19;ARS Norte;2469.0;2469.0;0.0;385.0
2017-03-19;ARS Lisboa e Vale do Tejo;1345.0;1345.0;0.0;284.0
2017-03-19;ARS Alentejo;775.0;709.0;66.0;183.0
2017-03-20;ARS Norte;60754.0;32120.0;28634.0;11511.0
2017-03-20;ARS Lisboa e Vale do Tejo;34226.0;14737.0;19489.0;5854.0
2017-03-20;ARS Algarve;4802.0;2486.0;2316.0;956.0
2017-03-22;ARS Norte;51767.0;25573.0;26194.0;9205.0
2017-03-23;ARS Algarve;4259.0;2038.0;2221.0;835.0
2017-03-27;ARS Alentejo;8509.0;4520.0;3989.0;1969.0
2017-03-28;ARS Norte;55538.0;28498.0;27040.0;10433.0
2017-03-30;ARS Norte;49580.0;24373.0;25207.0;8880.0
2017-03-31;ARS Norte;41930.0;21811.0;20119.0;7493.0
2017-03-31;ARS Algarve;3548.0;1855.0;1693.0;793.0
2017-04-01;ARS Lisboa e Vale do Tejo;1903.0;1877.0;26.0;436.0
2017-04-01;ARS Alentejo;863.0;778.0;85.0;243.0
2017-04-02;ARS Lisboa e Vale do Tejo;1404.0;1404.0;0.0;307.0
2017-04-03;ARS Norte;61224.0;33011.0;28213.0;12338.0
2017-04-03;ARS Lisboa e Vale do Tejo;33697.0;14500.0;19197.0;5930.0
2017-04-04;ARS Algarve;4540.0;2227.0;2313.0;939.0
2017-04-05;ARS Centro;22552.0;12374.0;10178.0;5410.0
2017-04-05;ARS Lisboa e Vale do Tejo;29594.0;11828.0;17766.0;4817.0
2017-04-05;ARS Algarve;4132.0;1996.0;2136.0;831.0
2017-04-06;ARS Lisboa e Vale do Tejo;28123.0;11139.0;16984.0;4458.0
2017-04-06;ARS Alentejo;7746.0;4045.0;3701.0;1804.0
2017-04-08;ARS Norte;2668.0;2527.0;141.0;508.0
2017-04-08;ARS Algarve;381.0;368.0;13.0;86.0
2017-04-09;ARS Alentejo;771.0;715.0;56.0;193.0
2017-04-09;ARS Algarve;278.0;255.0;23.0;60.0
2017-04-11;ARS Centro;22861.0;12537.0;10324.0;5414.0
2017-04-11;ARS Alentejo;8196.0;4263.0;3933.0;1918.0
2017-04-15;ARS Norte;2725.0;2605.0;120.0;527.0
